Date,Stock_Symbol,Open,High,Low,Close,Volume
2020-10-21,META,527.1,534.16,515.11,515.58,6514345
2020-10-22,META,522.97,531.22,519.21,530.75,5989978
2020-10-23,META,534.95,550.37,531.4,545.21,4711036
2020-10-26,META,551.89,561.89,545.23,554.62,6990558
2020-10-27,META,548.97,549.57,542.55,548.02,3746255
2020-10-28,META,537.17,551.34,536.68,542.45,4658370
2020-10-29,META,540.48,547.06,525.9,534.26,2506106
2020-10-30,META,524.25,526.63,516.32,518.64,8803909
2020-11-02,META,510.87,515.8,497.04,510.72,7289375
2020-11-03,META,512.6,525.61,510.41,514.45,2378497
2020-11-04,META,523.29,524.49,520.34,524.24,2200023
2020-11-05,META,528.93,533.94,521.66,527.76,5286344
2020-11-06,META,534.17,537.25,534.12,535.07,1776181
2020-11-09,META,528.2,529.91,518.75,519.47,3439355
2020-11-10,META,519.36,528.66,517.32,524.5,5148770
2020-11-11,META,522.3,532.66,509.17,519.24,7705710
2020-11-12,META,513.49,515.57,509.87,513.42,8188654
2020-11-13,META,515.37,523.93,502.11,506.48,3605540
2020-11-16,META,503.28,516.26,502.09,504.2,8342535
2020-11-17,META,503.81,514.39,503.61,510.72,1830839
2020-11-18,META,517.31,521.93,511.6,514.6,9376452
2020-11-19,META,522.63,530.82,510.53,523.28,8714757
2020-11-20,META,519.06,530.61,509.46,512.95,3374850
2020-11-23,META,515.65,519.71,510.24,514.09,2846691
2020-11-24,META,508.77,523.87,500.69,511.85,8053948
2020-11-25,META,519.88,523.95,511.9,523.01,5518974
2020-11-26,META,512.75,520.74,500.88,515.76,6686286
2020-11-27,META,521.89,530.89,516.93,524.71,8972403
2020-11-30,META,532.46,542.28,520.74,537.66,2422411
2020-12-01,META,538.33,547.61,537.19,543.29,3241564
2020-12-02,META,548.72,559.15,532.33,535.57,6654265
2020-12-03,META,529.31,541.14,525.5,534.16,5141894
2020-12-04,META,541.63,549.2,536.0,542.79,2246790
2020-12-07,META,537.83,542.11,529.77,530.14,7765053
2020-12-08,META,534.82,538.47,524.05,531.92,6083351
2020-12-09,META,530.72,541.02,528.61,529.8,8506016
2020-12-10,META,533.44,549.0,517.46,534.49,5869147
2020-12-11,META,543.46,558.1,535.57,551.22,5899304
2020-12-14,META,555.52,568.37,546.97,560.21,3874921
2020-12-15,META,570.44,573.57,564.11,571.71,5265317
2020-12-16,META,576.07,587.64,559.47,566.48,3651880
2020-12-17,META,570.7,587.77,564.9,578.54,6758149
2020-12-18,META,588.24,589.48,587.64,588.78,7632079
2020-12-21,META,593.28,607.59,588.27,603.01,4292905
2020-12-22,META,600.7,610.8,592.41,605.79,9841136
2020-12-23,META,611.64,619.63,606.65,611.17,7732184
2020-12-24,META,602.78,617.9,595.59,611.44,3628173
2020-12-25,META,616.23,620.05,599.6,613.87,2894533
2020-12-28,META,604.26,607.73,596.58,603.04,4485665
2020-12-29,META,597.16,613.07,580.72,605.09,4623031
2020-12-30,META,607.03,614.93,594.51,602.73,9186179
2020-12-31,META,602.96,612.41,586.39,609.8,5670364
2021-01-01,META,613.64,629.5,595.88,622.82,3381429
2021-01-04,META,623.97,637.09,616.96,627.69,5650396
2021-01-05,META,625.5,632.44,623.17,629.52,5186227
2021-01-06,META,622.39,626.28,618.26,623.11,5037739
2021-01-07,META,634.48,649.43,621.45,632.65,1856322
2021-01-08,META,637.34,646.86,629.4,636.93,5445988
2021-01-11,META,641.38,656.72,640.75,641.12,9961000
2021-01-12,META,648.78,665.33,644.77,653.75,5087197
2021-01-13,META,649.2,652.21,631.73,640.51,2884903
2021-01-14,META,634.72,652.31,633.47,640.81,5023175
2021-01-15,META,631.65,642.5,617.56,631.43,5161821
2021-01-18,META,640.0,654.57,635.48,644.59,9272164
2021-01-19,META,632.39,637.4,616.47,622.66,3546439
2021-01-20,META,624.05,642.19,613.53,623.79,9685054
2021-01-21,META,618.07,618.42,613.99,615.43,1943913
2021-01-22,META,606.92,620.84,596.69,612.07,6719818
2021-01-25,META,609.35,615.24,601.95,605.17,4199977
2021-01-26,META,599.22,603.92,590.27,591.62,6042346
2021-01-27,META,600.74,605.61,590.35,599.44,2147540
2021-01-28,META,606.09,609.71,597.27,602.85,1685823
2021-01-29,META,613.16,615.59,607.18,607.96,8367490
2021-02-01,META,608.99,616.27,602.21,610.01,9308679
2021-02-02,META,617.39,624.43,604.58,607.16,9599037
2021-02-03,META,610.15,611.88,595.4,596.63,8696894
2021-02-04,META,589.41,602.18,572.08,590.0,7835758
2021-02-05,META,595.55,605.79,585.31,590.78,9728089
2021-02-08,META,588.51,600.83,574.72,590.35,4113837
2021-02-09,META,584.84,591.04,574.91,590.13,3653351
2021-02-10,META,591.37,606.68,574.34,600.22,8726187
2021-02-11,META,603.87,607.47,588.7,599.48,7802475
2021-02-12,META,596.65,602.63,581.57,595.62,3174523
2021-02-15,META,601.63,614.55,591.37,597.05,3535815
2021-02-16,META,591.51,596.67,577.29,596.56,6510785
2021-02-17,META,592.25,600.18,588.81,592.23,4935684
2021-02-18,META,585.54,600.9,579.14,579.16,3643070
2021-02-19,META,568.1,575.66,563.06,567.98,9220004
2021-02-22,META,574.23,586.77,570.85,584.3,8327673
2021-02-23,META,584.78,599.88,581.05,595.05,5309845
2021-02-24,META,593.25,607.17,588.6,593.76,3390327
2021-02-25,META,582.27,592.17,565.78,575.21,7922373
2021-02-26,META,582.71,591.02,579.81,582.41,1911490
2021-03-01,META,571.69,579.99,567.06,575.24,4443377
2021-03-02,META,574.42,589.65,562.88,573.54,2681624
2021-03-03,META,563.21,571.02,550.01,567.6,1517870
2021-03-04,META,575.79,586.78,568.38,575.74,7534388
2021-03-05,META,573.07,580.93,557.87,575.13,6146361
2021-03-08,META,564.06,577.43,547.92,553.11,3626461
2021-03-09,META,552.82,553.91,548.42,549.85,8468524
2021-03-10,META,539.12,542.05,536.45,541.0,6394925
2021-03-11,META,550.44,558.45,539.93,543.22,2330507
2021-03-12,META,537.48,539.43,529.96,533.83,6266685
2021-03-15,META,533.28,546.1,520.92,523.4,7931832
2021-03-16,META,531.72,546.31,526.72,536.44,4006688
2021-03-17,META,538.58,551.94,537.9,538.54,5568346
2021-03-18,META,529.16,543.63,519.03,533.53,7357774
2021-03-19,META,524.69,535.32,515.51,523.27,6051998
2021-03-22,META,517.34,528.43,504.24,510.49,1110799
2021-03-23,META,508.3,514.06,501.94,507.93,6629841
2021-03-24,META,505.6,514.55,491.43,513.94,3305439
2021-03-25,META,521.32,529.35,517.7,526.46,2180499
2021-03-26,META,520.23,521.99,509.12,515.38,7503607
2021-03-29,META,513.25,524.65,498.25,517.96,6381697
2021-03-30,META,523.49,537.21,511.1,516.54,2202548
2021-03-31,META,520.27,520.87,518.28,519.37,3987079
2021-04-01,META,524.01,537.26,508.88,531.64,5723096
2021-04-02,META,527.21,528.96,524.73,525.39,3086322
2021-04-05,META,524.39,531.53,511.58,525.47,2504602
2021-04-06,META,517.07,526.29,504.26,507.95,2848032
2021-04-07,META,510.2,519.53,504.89,513.73,1898654
2021-04-08,META,516.54,529.98,501.96,502.44,1207974
2021-04-09,META,498.5,512.83,486.84,507.36,5350538
2021-04-12,META,501.55,509.09,493.37,500.55,5438659
2021-04-13,META,503.0,510.11,497.41,504.52,2877806
2021-04-14,META,496.32,504.27,483.02,497.89,8840574
2021-04-15,META,505.54,509.27,495.08,499.31,7951172
2021-04-16,META,499.3,508.67,487.44,491.18,9994009
2021-04-19,META,490.42,494.48,488.67,493.12,7189248
2021-04-20,META,493.17,507.9,483.05,483.11,3756597
2021-04-21,META,477.2,479.76,463.24,463.24,2331042
2021-04-22,META,465.82,468.17,451.95,463.01,8391831
2021-04-23,META,465.66,476.44,465.1,475.13,9080463
2021-04-26,META,480.2,483.4,466.9,467.7,3929016
2021-04-27,META,475.16,475.25,467.67,468.5,8531242
2021-04-28,META,475.12,479.83,474.47,476.16,7092648
2021-04-29,META,479.36,493.12,470.12,477.92,5075989
2021-04-30,META,480.26,487.48,477.19,483.46,6058980
2021-05-03,META,474.19,481.53,468.63,472.05,4210872
2021-05-04,META,467.51,473.97,456.42,466.11,4130957
2021-05-05,META,465.45,467.06,453.7,456.7,1969916
2021-05-06,META,465.73,477.74,452.5,467.62,9981294
2021-05-07,META,459.07,464.14,451.35,456.84,1082898
2021-05-10,META,455.79,460.86,448.99,450.81,5502828
2021-05-11,META,447.34,454.96,441.88,453.69,5322653
2021-05-12,META,445.11,452.64,434.97,446.08,2383146
2021-05-13,META,443.41,450.15,441.88,449.68,8382368
2021-05-14,META,449.28,452.23,447.29,451.51,1389998
2021-05-17,META,448.53,449.02,435.76,448.7,9545909
2021-05-18,META,449.51,454.05,436.41,440.63,5758183
2021-05-19,META,440.85,444.04,437.52,438.0,2287780
2021-05-20,META,429.47,437.62,418.97,428.91,5324764
2021-05-21,META,437.29,445.49,432.02,435.16,1441798
2021-05-24,META,441.7,446.71,438.07,439.46,3394181
2021-05-25,META,431.56,434.37,424.43,428.09,3620795
2021-05-26,META,434.53,445.29,430.6,437.1,7578046
2021-05-27,META,429.98,434.43,417.32,417.33,2108849
2021-05-28,META,410.27,414.07,400.33,411.73,6005123
2021-05-31,META,404.42,407.09,395.42,405.67,3270629
2021-06-01,META,401.78,411.18,399.4,401.14,1450421
2021-06-02,META,398.1,407.81,386.34,396.52,1571427
2021-06-03,META,393.63,403.79,392.43,392.57,1853716
2021-06-04,META,397.45,400.0,395.1,398.96,5798439
2021-06-07,META,405.64,415.94,399.25,405.29,8958551
2021-06-08,META,401.79,406.22,390.29,392.61,1703642
2021-06-09,META,399.78,400.38,395.11,398.09,5807259
2021-06-10,META,405.5,415.91,400.69,412.15,5353955
2021-06-11,META,409.15,416.71,407.49,415.46,5802626
2021-06-14,META,417.94,428.79,407.06,415.38,1426640
2021-06-15,META,417.17,429.41,416.4,424.16,7612616
2021-06-16,META,431.89,437.76,420.34,436.55,8925591
2021-06-17,META,439.32,447.69,426.51,433.55,3315592
2021-06-18,META,425.26,425.5,418.97,424.1,5552557
2021-06-21,META,422.61,426.45,411.63,417.95,6895111
2021-06-22,META,418.87,427.67,414.43,420.04,3488242
2021-06-23,META,422.77,433.76,420.98,432.01,7621480
2021-06-24,META,436.21,449.04,431.34,442.62,2887571
2021-06-25,META,439.49,443.89,427.14,433.38,6047639
2021-06-28,META,427.79,433.02,424.16,424.72,3525157
2021-06-29,META,432.97,438.17,426.74,430.93,3352401
2021-06-30,META,437.57,442.63,436.6,442.28,6855682
2021-07-01,META,445.67,454.84,444.48,453.79,4711764
2021-07-02,META,457.58,462.27,445.12,459.82,3862661
2021-07-05,META,468.62,477.58,454.64,476.9,8723144
2021-07-06,META,468.49,482.52,455.96,468.96,7718258
2021-07-07,META,467.35,467.84,467.08,467.34,7262161
2021-07-08,META,472.58,475.37,472.38,474.71,5002370
2021-07-09,META,468.6,481.27,463.63,470.12,7275575
2021-07-12,META,464.15,467.54,461.18,461.39,6816933
2021-07-13,META,455.55,459.57,443.53,444.58,9822462
2021-07-14,META,452.8,464.68,440.11,444.63,7095124
2021-07-15,META,442.14,445.13,436.0,438.12,5658948
2021-07-16,META,438.09,441.6,435.29,437.75,2654748
2021-07-19,META,434.79,438.7,422.17,426.64,8575614
2021-07-20,META,420.61,421.11,418.86,419.17,1967398
2021-07-21,META,423.86,429.38,418.63,420.17,7249830
2021-07-22,META,417.71,418.91,413.49,413.56,5770169
2021-07-23,META,408.1,414.24,399.55,403.04,7449100
2021-07-26,META,408.87,413.9,401.04,410.87,6807912
2021-07-27,META,411.6,412.95,408.31,412.19,8560628
2021-07-28,META,415.19,423.58,405.27,408.89,8848269
2021-07-29,META,413.47,414.04,412.29,412.56,6752021
2021-07-30,META,405.68,415.96,397.55,406.61,9011495
2021-08-02,META,410.96,413.96,399.0,402.7,7545291
2021-08-03,META,400.43,402.48,394.17,396.93,6219361
2021-08-04,META,394.96,403.7,393.5,399.66,4349430
2021-08-05,META,406.92,415.59,398.8,403.65,7921142
2021-08-06,META,410.83,411.68,399.66,410.38,4401907
2021-08-09,META,410.36,410.5,404.66,405.49,3468806
2021-08-10,META,406.3,408.5,404.1,406.53,5694599
2021-08-11,META,401.52,410.23,393.81,403.62,8664279
2021-08-12,META,402.68,411.6,390.99,402.57,2299967
2021-08-13,META,402.62,414.01,390.58,404.25,2091823
2021-08-16,META,406.29,411.21,405.61,408.57,7068782
2021-08-17,META,409.83,415.65,405.57,408.78,3716165
2021-08-18,META,407.89,409.61,407.67,409.59,6313547
2021-08-19,META,401.64,404.26,393.78,397.68,8543022
2021-08-20,META,394.22,400.89,384.84,394.75,4828671
2021-08-23,META,388.28,393.95,377.13,379.7,3366805
2021-08-24,META,384.76,387.4,383.46,384.32,6736431
2021-08-25,META,384.45,387.36,382.83,383.44,4819379
2021-08-26,META,386.15,392.3,374.7,382.09,4043709
2021-08-27,META,383.8,388.47,375.43,379.29,9563069
2021-08-30,META,374.16,379.16,363.25,363.35,8074233
2021-08-31,META,369.2,371.9,359.74,362.37,8568933
2021-09-01,META,363.41,367.08,359.38,364.69,5518673
2021-09-02,META,364.78,366.89,360.43,364.15,1227632
2021-09-03,META,357.25,367.2,347.39,357.53,4708448
2021-09-06,META,358.17,363.64,351.02,363.37,6746838
2021-09-07,META,362.87,366.3,352.34,359.69,9035550
2021-09-08,META,363.58,369.4,362.69,364.91,7253277
2021-09-09,META,368.79,370.18,359.46,363.18,1169849
2021-09-10,META,360.87,362.05,360.65,361.35,1844571
2021-09-13,META,361.92,367.54,357.11,366.6,9203609
2021-09-14,META,368.93,379.74,368.82,373.82,7237860
2021-09-15,META,372.45,383.28,369.05,374.36,3400341
2021-09-16,META,379.71,385.84,375.55,381.08,3208446
2021-09-17,META,378.45,384.86,376.7,381.21,1320266
2021-09-20,META,373.89,374.68,363.88,372.07,4471980
2021-09-21,META,372.69,373.03,367.66,371.0,3767822
2021-09-22,META,364.46,374.21,364.13,373.53,8668397
2021-09-23,META,380.59,381.47,380.18,381.32,6909345
2021-09-24,META,382.97,385.49,373.02,383.92,8610189
2021-09-27,META,383.41,392.02,375.93,385.44,1189773
2021-09-28,META,387.58,396.21,378.79,379.74,9748257
2021-09-29,META,375.25,377.67,365.25,377.36,4489443
2021-09-30,META,374.69,383.16,365.16,378.57,8254608
2021-10-01,META,375.91,383.07,367.96,375.14,9610649
2021-10-04,META,381.66,391.54,378.49,390.06,5352329
2021-10-05,META,390.71,401.72,387.35,394.85,3848569
2021-10-06,META,398.43,398.9,395.13,395.68,5477607
2021-10-07,META,401.55,406.67,396.23,396.84,4224062
2021-10-08,META,395.94,404.63,386.51,389.85,1257430
2021-10-11,META,391.89,396.47,391.38,395.79,9888375
2021-10-12,META,388.07,389.92,383.95,388.04,7253976
2021-10-13,META,384.55,393.03,376.46,385.16,5355284
2021-10-14,META,389.76,395.03,379.51,390.05,9546705
2021-10-15,META,395.51,406.4,391.48,404.48,7184107
2021-10-18,META,400.31,403.37,397.64,397.66,6880529
2021-10-19,META,397.5,402.96,391.93,400.61,4222463
2021-10-20,META,405.51,410.05,393.7,399.69,6876573
2021-10-21,META,393.18,404.26,387.64,401.32,7863994
2021-10-22,META,408.96,419.99,406.24,411.01,5076642
2021-10-25,META,408.7,414.31,396.87,408.38,1145633
2021-10-26,META,412.95,422.43,408.87,413.12,7984472
2021-10-27,META,412.97,419.06,410.0,413.54,6525180
2021-10-28,META,420.11,424.86,417.21,418.06,3055195
2021-10-29,META,420.41,423.66,417.33,420.91,7244149
2021-11-01,META,422.52,430.07,413.16,423.15,9086691
2021-11-02,META,420.5,428.13,414.41,422.6,4132071
2021-11-03,META,429.66,437.04,419.24,424.76,8299038
2021-11-04,META,425.21,436.04,413.49,429.51,2687392
2021-11-05,META,423.04,429.37,417.51,426.71,6003367
2021-11-08,META,423.95,427.85,413.32,417.25,9031753
2021-11-09,META,421.81,428.89,413.71,416.99,1670507
2021-11-10,META,412.36,418.19,411.12,417.96,8588897
2021-11-11,META,424.42,436.86,420.08,427.44,5567629
2021-11-12,META,419.35,426.88,417.99,425.11,6463283
2021-11-15,META,423.86,435.45,418.97,421.84,2685331
2021-11-16,META,414.83,420.32,411.22,416.77,3114536
2021-11-17,META,421.01,429.59,418.29,429.45,4597291
2021-11-18,META,437.91,438.22,436.35,437.45,9748620
2021-11-19,META,438.61,449.98,425.95,438.5,5978271
2021-11-22,META,434.35,442.01,429.54,440.22,4791662
2021-11-23,META,447.06,453.96,433.89,443.58,5327397
2021-11-24,META,449.1,459.83,448.51,457.72,5793872
2021-11-25,META,451.06,455.51,450.28,451.63,5822028
2021-11-26,META,459.56,461.48,453.22,456.3,1078096
2021-11-29,META,458.43,466.85,454.58,465.0,3522262
2021-11-30,META,463.8,470.94,452.46,454.59,9764771
2021-12-01,META,463.32,474.36,456.27,463.29,3754047
2021-12-02,META,470.88,481.84,462.79,467.29,9858804
2021-12-03,META,469.63,478.19,467.85,476.35,7465220
2021-12-06,META,479.94,493.25,467.18,480.99,3565216
2021-12-07,META,484.61,490.37,471.82,477.67,7378074
2021-12-08,META,468.3,473.01,464.05,471.31,2535066
2021-12-09,META,476.53,483.13,462.89,463.19,6296053
2021-12-10,META,455.01,459.7,454.35,458.57,7432371
2021-12-13,META,462.35,472.94,457.57,463.95,9193860
2021-12-14,META,467.92,474.11,464.56,468.68,7926861
2021-12-15,META,477.35,483.08,464.8,479.53,8605488
2021-12-16,META,472.42,485.17,460.76,471.66,7257050
2021-12-17,META,462.89,466.88,461.83,461.88,8993653
2021-12-20,META,462.65,473.03,461.69,472.79,9954663
2021-12-21,META,472.97,483.35,466.92,480.67,7079880
2021-12-22,META,489.44,498.36,479.71,486.38,2753038
2021-12-23,META,479.74,482.3,471.7,479.08,1599734
2021-12-24,META,486.98,497.64,475.03,486.1,4874374
2021-12-27,META,478.61,479.28,469.89,474.69,5194607
2021-12-28,META,482.39,489.21,481.42,488.27,5666238
2021-12-29,META,493.72,504.03,481.28,485.52,8419786
2021-12-30,META,489.73,497.49,477.89,478.61,3376097
2021-12-31,META,482.93,486.19,472.45,480.45,6201830
2022-01-03,META,484.97,493.5,472.12,492.88,1313326
2022-01-04,META,486.12,496.49,475.15,483.16,9227358
2022-01-05,META,487.67,496.93,474.76,488.9,6071927
2022-01-06,META,498.0,507.34,494.56,505.1,6804596
2022-01-07,META,498.57,509.29,493.51,494.82,7320607
2022-01-10,META,486.23,492.99,483.36,484.71,7225036
2022-01-11,META,480.85,491.33,475.62,475.7,6387438
2022-01-12,META,480.49,493.24,479.52,489.36,8465661
2022-01-13,META,493.35,506.85,490.68,498.97,1943710
2022-01-14,META,498.11,500.41,486.95,490.8,3966643
2022-01-17,META,487.6,488.76,480.69,486.13,3711252
2022-01-18,META,491.84,501.13,479.44,482.04,4827512
2022-01-19,META,478.14,479.27,471.73,471.88,9914681
2022-01-20,META,463.67,465.94,461.74,465.54,1674374
2022-01-21,META,468.28,473.28,464.6,465.4,9388481
2022-01-24,META,463.69,475.98,457.45,468.72,7332676
2022-01-25,META,471.52,477.12,466.61,475.78,8526775
2022-01-26,META,474.22,479.7,463.61,471.64,9683553
2022-01-27,META,472.79,476.11,470.59,471.47,6144655
2022-01-28,META,466.05,468.85,455.92,463.85,1483640
2022-01-31,META,467.11,467.59,461.34,463.55,3436660
2022-02-01,META,458.03,458.2,444.59,447.44,3137421
2022-02-02,META,450.52,457.41,445.63,449.13,1734256
2022-02-03,META,457.47,464.08,455.16,463.81,2564752
2022-02-04,META,462.57,470.36,449.81,457.63,1607814
2022-02-07,META,462.08,463.26,460.0,461.92,6275258
2022-02-08,META,468.9,479.67,466.44,479.07,9879231
2022-02-09,META,475.35,478.26,464.53,467.06,9216506
2022-02-10,META,462.87,473.67,461.63,463.8,9301738
2022-02-11,META,455.93,460.84,454.2,460.18,9997342
2022-02-14,META,460.67,463.64,458.12,463.02,9508005
2022-02-15,META,468.65,476.49,461.43,474.05,7716001
2022-02-16,META,481.04,485.92,474.82,475.23,3445153
2022-02-17,META,468.02,481.17,465.29,470.13,5563257
2022-02-18,META,469.0,469.4,455.15,460.97,7406770
2022-02-21,META,462.41,468.04,461.33,465.09,9991116
2022-02-22,META,456.11,464.49,448.02,457.45,2001551
2022-02-23,META,461.35,467.14,457.43,462.17,5529461
2022-02-24,META,463.55,471.79,451.64,467.22,1841557
2022-02-25,META,463.77,474.43,451.23,459.45,2329375
2022-02-28,META,453.52,453.93,443.62,447.07,4213929
2022-03-01,META,453.07,454.67,450.83,453.79,3671794
2022-03-02,META,453.13,454.63,440.32,448.65,2225390
2022-03-03,META,455.57,464.58,453.5,453.51,3085028
2022-03-04,META,459.72,472.95,448.63,463.97,1737545
2022-03-07,META,458.64,471.59,455.34,465.18,2185917
2022-03-08,META,462.47,470.61,456.72,462.94,1331971
2022-03-09,META,469.51,477.81,458.51,471.98,5019706
2022-03-10,META,468.77,477.04,467.33,474.7,5197075
2022-03-11,META,482.65,487.05,478.05,479.6,6281966
2022-03-14,META,481.13,486.64,477.3,483.86,8796382
2022-03-15,META,483.55,486.43,475.15,479.6,4187121
2022-03-16,META,484.41,492.87,476.07,477.67,9260931
2022-03-17,META,474.09,476.71,461.17,467.79,3819691
2022-03-18,META,472.25,484.61,459.69,475.02,2378205
2022-03-21,META,479.18,490.18,468.84,486.24,4721412
2022-03-22,META,488.99,491.25,487.07,489.56,8208341
2022-03-23,META,484.73,491.17,476.83,477.76,8798820
2022-03-24,META,475.9,480.22,463.69,468.06,9545380
2022-03-25,META,465.84,470.19,463.54,463.97,5496893
2022-03-28,META,467.48,470.78,463.49,465.06,9978678
2022-03-29,META,473.29,484.82,461.15,467.83,1889756
2022-03-30,META,467.19,474.34,457.41,461.87,5513913
2022-03-31,META,467.26,475.87,457.01,463.7,7655040
2022-04-01,META,466.02,474.28,452.85,468.59,3359405
2022-04-04,META,463.27,474.69,461.31,467.94,7085028
2022-04-05,META,459.15,460.4,449.16,456.11,7873729
2022-04-06,META,453.43,457.81,447.93,449.63,5808156
2022-04-07,META,448.93,462.38,440.55,441.38,3063952
2022-04-08,META,447.82,458.02,436.62,445.71,3310573
2022-04-11,META,441.78,446.08,428.62,439.56,3838255
2022-04-12,META,432.39,444.83,429.76,437.57,1062981
2022-04-13,META,440.7,452.21,435.96,444.21,7611106
2022-04-14,META,440.81,448.39,435.64,444.8,5331259
2022-04-15,META,439.43,441.47,434.81,438.88,3432650
2022-04-18,META,445.75,452.78,439.56,450.94,5737521
2022-04-19,META,443.49,456.03,436.27,436.53,4514432
2022-04-20,META,441.48,452.14,436.16,445.46,1445608
2022-04-21,META,448.45,455.03,436.09,452.3,1606195
2022-04-22,META,446.11,458.27,442.72,449.07,1258635
2022-04-25,META,451.28,458.07,447.69,447.77,7176567
2022-04-26,META,454.97,464.87,444.0,452.03,9886987
2022-04-27,META,454.63,464.26,445.55,448.22,6808983
2022-04-28,META,452.32,463.48,449.85,458.85,7150198
2022-04-29,META,460.81,470.69,448.92,457.12,6730982
2022-05-02,META,452.84,464.81,444.77,457.54,9402063
2022-05-03,META,461.51,464.88,461.36,462.21,8997006
2022-05-04,META,457.54,462.43,456.8,458.14,9869052
2022-05-05,META,454.35,466.01,450.32,451.76,9515392
2022-05-06,META,444.05,450.56,436.34,442.03,4484109
2022-05-09,META,440.61,452.05,436.89,438.35,8625302
2022-05-10,META,431.62,434.62,420.88,430.79,1277719
2022-05-11,META,435.78,442.47,435.3,441.13,5781109
2022-05-12,META,433.47,446.25,425.08,444.27,2656165
2022-05-13,META,451.01,459.7,449.72,452.55,9275500
2022-05-16,META,459.88,462.67,450.69,461.22,9148562
2022-05-17,META,461.55,465.81,460.08,462.34,1487609
2022-05-18,META,463.86,474.85,457.15,460.2,7564229
2022-05-19,META,457.31,470.84,445.38,460.56,6418182
2022-05-20,META,456.79,458.58,446.84,457.98,3301231
2022-05-23,META,453.43,464.89,445.88,455.65,2404199
2022-05-24,META,449.76,458.42,444.25,446.39,4204904
2022-05-25,META,448.86,456.53,440.37,456.14,5168017
2022-05-26,META,458.3,464.0,454.09,461.89,4212278
2022-05-27,META,456.14,463.56,443.57,462.37,7318620
2022-05-30,META,457.17,462.68,454.06,456.99,4270078
2022-05-31,META,456.32,468.41,450.4,462.68,1492381
2022-06-01,META,460.05,470.22,455.94,461.55,9116560
2022-06-02,META,454.44,460.42,440.91,448.63,7452112
2022-06-03,META,451.41,454.06,447.24,449.17,4987480
2022-06-06,META,445.96,458.7,442.21,449.55,4251805
2022-06-07,META,449.53,453.62,442.83,447.99,2254949
2022-06-08,META,451.68,453.82,447.41,451.92,8891668
2022-06-09,META,453.37,465.84,442.38,463.44,2221434
2022-06-10,META,463.99,464.98,456.65,461.48,6723938
2022-06-13,META,461.14,463.7,460.26,462.48,1226380
2022-06-14,META,458.7,465.15,446.81,464.77,2217657
2022-06-15,META,463.81,472.45,455.21,472.09,6083721
2022-06-16,META,472.41,480.1,458.56,464.21,7382635
2022-06-17,META,459.16,466.61,453.51,459.94,3703537
2022-06-20,META,457.14,460.64,444.14,446.7,9097049
2022-06-21,META,447.91,451.55,434.93,446.62,2118917
2022-06-22,META,452.52,452.96,447.45,448.72,6771660
2022-06-23,META,446.62,452.43,433.81,441.19,6093543
2022-06-24,META,445.48,456.54,432.35,448.25,3970072
2022-06-27,META,452.33,461.14,448.57,452.12,6467278
2022-06-28,META,453.35,458.31,449.73,454.94,2117850
2022-06-29,META,452.25,465.09,445.69,463.87,7648267
2022-06-30,META,462.08,463.82,459.35,460.21,2445752
2022-07-01,META,453.53,459.88,453.19,453.37,5972849
2022-07-04,META,462.24,464.94,451.98,452.42,5562392
2022-07-05,META,454.33,466.03,441.87,454.11,6853862
2022-07-06,META,459.95,464.06,447.11,458.21,6838088
2022-07-07,META,456.98,458.28,452.68,452.9,6697396
2022-07-08,META,444.24,455.77,439.66,444.44,5530592
2022-07-11,META,442.72,448.6,441.56,442.94,6370038
2022-07-12,META,439.66,447.86,436.08,446.76,8846157
2022-07-13,META,439.94,451.41,433.6,443.7,6170844
2022-07-14,META,445.91,457.93,441.74,455.53,1156121
2022-07-15,META,456.77,465.3,452.38,452.74,4759192
2022-07-18,META,450.59,458.65,437.47,457.7,9427544
2022-07-19,META,455.81,465.25,445.71,461.74,2119977
2022-07-20,META,454.43,455.11,451.13,451.69,2394367
2022-07-21,META,447.4,460.61,445.78,455.08,7323230
2022-07-22,META,454.27,454.84,442.38,443.54,5943568
2022-07-25,META,450.03,458.13,440.25,456.46,3406687
2022-07-26,META,459.87,468.53,459.62,467.79,5935791
2022-07-27,META,460.63,470.7,450.7,470.61,5509003
2022-07-28,META,475.21,485.35,472.46,483.96,5565493
2022-07-29,META,481.93,489.28,477.06,484.87,6448317
2022-08-01,META,482.83,488.44,471.96,480.47,9843066
2022-08-02,META,484.95,493.05,473.7,476.19,9345886
2022-08-03,META,478.89,486.89,467.45,484.27,1942732
2022-08-04,META,478.63,491.57,471.43,474.6,9092340
2022-08-05,META,471.67,484.37,463.35,480.99,7032046
2022-08-08,META,477.16,479.52,473.81,474.55,6346329
2022-08-09,META,474.22,483.19,464.24,482.6,1858104
2022-08-10,META,482.93,490.36,471.51,482.3,1626586
2022-08-11,META,480.05,485.46,476.42,480.01,8378814
2022-08-12,META,476.35,477.48,468.29,472.07,8852151
2022-08-15,META,467.19,479.32,459.55,472.43,1465585
2022-08-16,META,465.26,474.13,452.43,469.58,6124263
2022-08-17,META,463.55,472.96,461.22,463.96,5245383
2022-08-18,META,465.75,478.74,455.3,466.47,6829339
2022-08-19,META,469.65,474.04,463.14,473.43,9462164
2022-08-22,META,467.25,468.94,464.56,468.24,3353661
2022-08-23,META,473.42,482.04,472.55,477.28,3975065
2022-08-24,META,483.71,492.78,471.46,487.56,4905291
